Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
tr|A1ZBG2|A1ZBG2_DROME,Cell membrane,Signal peptide|Transmembrane domain,0.21799999475479126,0.20919999480247498,0.2249000072479248,0.4239000082015991,0.16449999809265137,0.006000000052154064,0.3395000100135803,0.3303999900817871,0.3359000086784363,0.00139999995008111
sp|A1ZBY1|FEM1B_DROME,Cytoplasm,Nuclear export signal,0.6690999865531921,0.5038999915122986,0.10239999741315842,0.28760001063346863,0.23600000143051147,0.018400000408291817,0.13369999825954437,0.20029999315738678,0.13449999690055847,0.00430000014603138
tr|A8DY49|A8DY49_DROME,Extracellular,Signal peptide,0.1193000003695488,0.039799999445676804,0.9739000201225281,0.07999999821186066,0.024700000882148743,0.019200000911951065,0.0828000009059906,0.19550000131130219,0.09459999948740005,0.002300000051036477
tr|B7Z0N9|B7Z0N9_DROME,Nucleus,Nuclear localization signal,0.41830000281333923,0.84579998254776,0.04800000041723251,0.09019999951124191,0.05770000070333481,0.007400000002235174,0.07919999957084656,0.08489999920129776,0.05000000074505806,0.008799999952316284
tr|D1YSG4|D1YSG4_DROME,Nucleus,Nuclear localization signal,0.33820000290870667,0.9192000031471252,0.005200000014156103,0.048900000751018524,0.050700001418590546,0.003599999938160181,0.02500000037252903,0.019500000402331352,0.023499999195337296,0.02239999920129776
tr|M9MRQ3|M9MRQ3_DROME,Nucleus,,0.46540001034736633,0.5343000292778015,0.07900000363588333,0.14470000565052032,0.3183000087738037,0.030400000512599945,0.25839999318122864,0.19589999318122864,0.10750000178813934,0.0012000000569969416
tr|M9MRU2|M9MRU2_DROME,Extracellular,Signal peptide,0.1298999935388565,0.06129999831318855,0.9517999887466431,0.1298000067472458,0.020099999383091927,0.046300001442432404,0.21310000121593475,0.19020000100135803,0.15150000154972076,0.0010000000474974513
tr|M9MSM5|M9MSM5_DROME,Cytoplasm|Cell membrane,Nuclear localization signal|Nuclear export signal,0.8001000285148621,0.2754000127315521,0.01940000057220459,0.5440000295639038,0.20469999313354492,0.005200000014156103,0.13030000030994415,0.31029999256134033,0.3433000147342682,0.00279999990016222
tr|M9PDX8|M9PDX8_DROME,Cell membrane,Transmembrane domain,0.12780000269412994,0.12479999661445618,0.034299999475479126,0.6635000109672546,0.06480000168085098,0.016899999231100082,0.2240999937057495,0.3646000027656555,0.24230000376701355,0.0005000000237487257
tr|O76896|O76896_DROME,Endoplasmic reticulum|Golgi apparatus,Signal peptide|Transmembrane domain,0.14910000562667847,0.16200000047683716,0.029200000688433647,0.36660000681877136,0.0868000015616417,0.002400000113993883,0.7231000065803528,0.45680001378059387,0.770799994468689,0.00279999990016222
sp|P08630|BTKL_DROME,Cytoplasm,Nuclear export signal,0.6205000281333923,0.4408000111579895,0.019700000062584877,0.4788999855518341,0.09059999883174896,0.003000000026077032,0.05620000138878822,0.4230000078678131,0.22390000522136688,0.0034000000450760126
sp|P09077|SCR_DROME,Nucleus,Nuclear localization signal|Nuclear export signal,0.4018999934196472,0.8794000148773193,0.03150000050663948,0.10360000282526016,0.06509999930858612,0.0010999999940395355,0.03139999881386757,0.07320000231266022,0.028599999845027924,0.00419999985024333
sp|P09775|AST8_DROME,Nucleus,Nuclear localization signal,0.33799999952316284,0.9563999772071838,0.004100000020116568,0.02800000086426735,0.09009999781847,0.002099999925121665,0.015399999916553497,0.020500000566244125,0.03200000151991844,0.0006000000284984708
sp|P11147|HSP7D_DROME,Cytoplasm,,0.7289999723434448,0.4936999976634979,0.4918000102043152,0.23240000009536743,0.05990000069141388,0.002099999925121665,0.28049999475479126,0.03959999978542328,0.12210000306367874,0.0066999997943639755
sp|P28518|XPA_DROME,Cytoplasm|Nucleus,Nuclear localization signal,0.5045999884605408,0.7214999794960022,0.04969999939203262,0.06970000267028809,0.026799999177455902,0.004600000102072954,0.08330000191926956,0.08529999852180481,0.08250000327825546,9.999999747378752e-05
sp|P49455|TPM4_DROME,Cytoplasm,Nuclear localization signal,0.699400007724762,0.4487000107765198,0.18369999527931213,0.24120000004768372,0.20569999516010284,0.004699999932199717,0.14249999821186066,0.050700001418590546,0.2240000069141388,0.0003000000142492354
sp|Q01643|MS84B_DROME,Cytoplasm,Nuclear localization signal,0.6046000123023987,0.42100000381469727,0.07559999823570251,0.3034999966621399,0.3156999945640564,0.01360000018030405,0.2125999927520752,0.20149999856948853,0.1062999963760376,0.00019999999494757503
tr|Q0E8P6|Q0E8P6_DROME,Cytoplasm,Nuclear export signal,0.6567000150680542,0.37229999899864197,0.07599999755620956,0.2459000051021576,0.15199999511241913,0.011099999770522118,0.1738000065088272,0.2924000024795532,0.4803999960422516,0.050599999725818634
tr|Q0IGS7|Q0IGS7_DROME,Endoplasmic reticulum|Golgi apparatus,Signal peptide|Transmembrane domain,0.16769999265670776,0.13120000064373016,0.04320000112056732,0.18070000410079956,0.16680000722408295,0.013100000098347664,0.7379000186920166,0.4309000074863434,0.8396000266075134,0.00419999985024333
sp|Q24186|RS5A_DROME,Cytoplasm,,0.7634000182151794,0.2515999972820282,0.016599999740719795,0.04639999940991402,0.5805000066757202,0.05779999867081642,0.11469999700784683,0.035599999129772186,0.01549999974668026,0.0020000000949949026
sp|Q24278|CNGA_DROME,Cell membrane,Transmembrane domain,0.21819999814033508,0.17270000278949738,0.014499999582767487,0.7346000075340271,0.09160000085830688,0.014600000344216824,0.34470000863075256,0.3043000102043152,0.24230000376701355,0.019700000062584877
sp|Q27597|NCPR_DROME,Endoplasmic reticulum,Signal peptide,0.17100000381469727,0.25589999556541443,0.07829999923706055,0.24619999527931213,0.4339999854564667,0.055799998342990875,0.7268999814987183,0.13500000536441803,0.27869999408721924,0.179299995303154
tr|Q2PDX2|Q2PDX2_DROME,Cytoplasm|Nucleus,Nuclear localization signal,0.48500001430511475,0.6064000129699707,0.10859999805688858,0.12860000133514404,0.07029999792575836,0.002400000113993883,0.03999999910593033,0.08290000259876251,0.03310000151395798,0.00839999970048666
tr|Q3ZAL3|Q3ZAL3_DROME,Extracellular,,0.16089999675750732,0.06930000334978104,0.5338000059127808,0.4921000003814697,0.0771000012755394,0.03440000116825104,0.31869998574256897,0.2732999920845032,0.30320000648498535,0.006000000052154064
tr|Q4AB37|Q4AB37_DROME,Extracellular,Signal peptide,0.14219999313354492,0.056299999356269836,0.8424000144004822,0.2062000036239624,0.0851999968290329,0.0142000000923872,0.20090000331401825,0.28949999809265137,0.1762000024318695,0.004999999888241291
tr|Q4V6A8|Q4V6A8_DROME,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.7849000096321106,0.5788000226020813,0.09860000014305115,0.21400000154972076,0.32919999957084656,0.0007999999797903001,0.07649999856948853,0.4092000126838684,0.21610000729560852,0.0066999997943639755
tr|Q4V6I0|Q4V6I0_DROME,Cytoplasm|Nucleus,,0.6741999983787537,0.6078000068664551,0.10180000215768814,0.20970000326633453,0.5443000197410583,0.042899999767541885,0.05009999871253967,0.05900000035762787,0.019200000911951065,0.10339999943971634
sp|Q5BI42|CAHD1_DROME,Cell membrane,Signal peptide|Transmembrane domain,0.20250000059604645,0.15209999680519104,0.09830000251531601,0.6699000000953674,0.08489999920129776,0.008200000040233135,0.5027999877929688,0.4884999990463257,0.590499997138977,0.023600000888109207
sp|Q7JRP4|U605_DROME,Cytoplasm,,0.6553000211715698,0.21230000257492065,0.10819999873638153,0.13300000131130219,0.3495999872684479,0.06199999898672104,0.018400000408291817,0.15770000219345093,0.042500000447034836,0.003599999938160181
tr|Q7JUN9|Q7JUN9_DROME,Cytoplasm|Nucleus,,0.6830000281333923,0.650600016117096,0.006599999964237213,0.329800009727478,0.4334999918937683,0.021900000050663948,0.10409999638795853,0.2978000044822693,0.09610000252723694,0.10689999908208847
tr|Q7JW60|Q7JW60_DROME,Nucleus,Nuclear localization signal,0.2786000072956085,0.8686000108718872,0.03280000016093254,0.021199999377131462,0.07280000299215317,0.004100000020116568,0.017500000074505806,0.015799999237060547,0.020899999886751175,0.0003000000142492354
tr|Q7K0X9|Q7K0X9_DROME,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.1559000015258789,0.13740000128746033,0.03610000014305115,0.5733000040054321,0.09480000287294388,0.00139999995008111,0.17170000076293945,0.6953999996185303,0.375,0.044199999421834946
tr|Q7KU01|Q7KU01_DROME,Nucleus,Nuclear localization signal,0.3880999982357025,0.8852999806404114,0.009499999694526196,0.05270000174641609,0.03189999982714653,0.0012000000569969416,0.04740000143647194,0.011800000444054604,0.025699999183416367,0.0010000000474974513
sp|Q7PLI2|NIPB_DROME,Nucleus,Nuclear localization signal,0.3346000015735626,0.8988999724388123,0.029100000858306885,0.07159999758005142,0.06350000202655792,0.007400000002235174,0.045499999076128006,0.05209999904036522,0.09189999848604202,0.0034000000450760126
tr|Q8IH23|Q8IH23_DROME,Cytoplasm|Nucleus,Nuclear localization signal,0.6370999813079834,0.6276000142097473,0.18289999663829803,0.12610000371932983,0.1818999946117401,0.023600000888109207,0.03420000150799751,0.05790000036358833,0.034299999475479126,0.013399999588727951
tr|Q8INC7|Q8INC7_DROME,Cytoplasm|Nucleus,Nuclear export signal,0.6299999952316284,0.6255000233650208,0.027499999850988388,0.1257999986410141,0.22190000116825104,0.0017000000225380063,0.05979999899864197,0.31369999051094055,0.2232999950647354,0.25780001282691956
tr|Q8IR95|Q8IR95_DROME,Extracellular,Signal peptide,0.10239999741315842,0.03739999979734421,0.9545999765396118,0.07590000331401825,0.021299999207258224,0.00860000029206276,0.12280000001192093,0.3050000071525574,0.18770000338554382,0.0020000000949949026
tr|Q8MLQ2|Q8MLQ2_DROME,Cytoplasm,,0.6104000210762024,0.4440000057220459,0.11410000175237656,0.1923999935388565,0.12530000507831573,0.0034000000450760126,0.05999999865889549,0.30550000071525574,0.19709999859333038,0.0027000000700354576
tr|Q8T0J9|Q8T0J9_DROME,Mitochondrion,Mitochondrial transit peptide,0.1421000063419342,0.19259999692440033,0.11760000139474869,0.06759999692440033,0.8741999864578247,0.1143999993801117,0.016300000250339508,0.01489999983459711,0.02810000069439411,0.02250000089406967
tr|Q8T8S2|Q8T8S2_DROME,Cytoplasm,Nuclear localization signal,0.6622999906539917,0.505299985408783,0.03660000115633011,0.18330000340938568,0.13019999861717224,0.003100000089034438,0.17389999330043793,0.11289999634027481,0.1469999998807907,0.0038999998942017555
sp|Q9NII1|ADAR_DROME,Cytoplasm|Nucleus,Nuclear localization signal,0.522599995136261,0.8137999773025513,0.03759999945759773,0.025599999353289604,0.10130000114440918,0.004699999932199717,0.11400000005960464,0.011599999852478504,0.027300000190734863,0.0017999999690800905
tr|Q9V3M3|Q9V3M3_DROME,Extracellular,Signal peptide,0.1517000049352646,0.04500000178813934,0.9532999992370605,0.11460000276565552,0.053599998354911804,0.03660000115633011,0.23579999804496765,0.25859999656677246,0.15610000491142273,0.006599999964237213
tr|Q9V400|Q9V400_DROME,Cytoplasm,Nuclear export signal,0.711899995803833,0.4948999881744385,0.02250000089406967,0.3779999911785126,0.1858000010251999,0.014399999752640724,0.07810000330209732,0.20880000293254852,0.23070000112056732,0.0006000000284984708
tr|Q9V9U7|Q9V9U7_DROME,Cytoplasm,,0.7232000231742859,0.3736000061035156,0.034299999475479126,0.1882999986410141,0.2583000063896179,0.0038999998942017555,0.1136000007390976,0.12300000339746475,0.06260000169277191,0.0007999999797903001
sp|Q9VB11|UNC80_DROME,Cytoplasm,,0.6611999869346619,0.34689998626708984,0.05640000104904175,0.3953999876976013,0.12449999898672104,0.012199999764561653,0.1673000007867813,0.20990000665187836,0.29919999837875366,0.01860000006854534
tr|Q9VBN9|Q9VBN9_DROME,Nucleus,Nuclear localization signal,0.3059000074863434,0.7932999730110168,0.028599999845027924,0.04659999907016754,0.09939999878406525,0.0038999998942017555,0.013899999670684338,0.014399999752640724,0.013299999758601189,0.001500000013038516
tr|Q9VBP8|Q9VBP8_DROME,Cytoplasm|Nucleus,Nuclear localization signal,0.47920000553131104,0.5289999842643738,0.3336000144481659,0.21950000524520874,0.12359999865293503,0.10760000348091125,0.10119999945163727,0.08950000256299973,0.4302000105381012,0.0032999999821186066
tr|Q9VC83|Q9VC83_DROME,Extracellular,Signal peptide,0.13279999792575836,0.08489999920129776,0.8048999905586243,0.1859000027179718,0.03849999979138374,0.0284000001847744,0.27959999442100525,0.17569999396800995,0.1517000049352646,0.017000000923871994
tr|Q9VCI9|Q9VCI9_DROME,Cytoplasm,Peroxisomal targeting signal,0.675000011920929,0.46389999985694885,0.02449999935925007,0.06239999830722809,0.4196000099182129,0.03840000182390213,0.0786999985575676,0.12770000100135803,0.1404000073671341,0.47279998660087585
tr|Q9VCJ2|Q9VCJ2_DROME,Cytoplasm,,0.7832000255584717,0.31290000677108765,0.025499999523162842,0.07559999823570251,0.1298000067472458,0.012900000438094139,0.44920000433921814,0.13989999890327454,0.10869999974966049,0.003800000064074993
tr|Q9VD64|Q9VD64_DROME,Cytoplasm,,0.5537999868392944,0.08669999986886978,0.11949999630451202,0.2948000133037567,0.4052000045776367,0.04230000078678131,0.08079999685287476,0.14509999752044678,0.5953999757766724,0.1664000004529953
sp|Q9VE34|EPG5_DROME,Cytoplasm|Nucleus,Nuclear localization signal,0.5878000259399414,0.6568999886512756,0.1096000000834465,0.1264999955892563,0.06719999760389328,0.048900000751018524,0.17560000717639923,0.1762000024318695,0.4180000126361847,0.012500000186264515
tr|Q9VFH5|Q9VFH5_DROME,Cell membrane,Signal peptide|Transmembrane domain,0.2485000044107437,0.15000000596046448,0.08209999650716782,0.6323999762535095,0.026100000366568565,0.014000000432133675,0.23090000450611115,0.352400004863739,0.3522000014781952,0.0272000003606081
sp|Q9VFP2|RDX_DROME,Nucleus,Nuclear localization signal,0.4521999955177307,0.8489999771118164,0.014000000432133675,0.1005999967455864,0.0681999996304512,0.0010000000474974513,0.0957999974489212,0.019200000911951065,0.09950000047683716,0.00570000009611249
tr|Q9VFU0|Q9VFU0_DROME,Extracellular,Signal peptide,0.07639999687671661,0.04230000078678131,0.9682999849319458,0.036400001496076584,0.04560000076889992,0.03539999946951866,0.09910000115633011,0.14839999377727509,0.10400000214576721,0.001500000013038516
tr|Q9VG01|Q9VG01_DROME,Mitochondrion,Mitochondrial transit peptide,0.1981000006198883,0.11069999635219574,0.053300000727176666,0.1517000049352646,0.8705000281333923,0.04560000076889992,0.43320000171661377,0.26589998602867126,0.2513999938964844,0.10260000079870224
tr|Q9VH81|Q9VH81_DROME,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.7143999934196472,0.7289000153541565,0.02459999918937683,0.3075000047683716,0.08829999715089798,0.06509999930858612,0.11469999700784683,0.10520000010728836,0.14740000665187836,0.022099999710917473
tr|Q9VHA9|Q9VHA9_DROME,Nucleus,Nuclear localization signal,0.33219999074935913,0.7378000020980835,0.024900000542402267,0.046799998730421066,0.0714000016450882,0.0035000001080334187,0.023399999365210533,0.023800000548362732,0.021400000900030136,0.00019999999494757503
tr|Q9VIB6|Q9VIB6_DROME,Mitochondrion,Mitochondrial transit peptide,0.21469999849796295,0.13210000097751617,0.08290000259876251,0.09740000218153,0.7649999856948853,0.12409999966621399,0.0925000011920929,0.06750000268220901,0.06669999659061432,0.12049999833106995
tr|Q9VIC9|Q9VIC9_DROME,Cytoplasm,,0.7404000163078308,0.226500004529953,0.16259999573230743,0.03739999979734421,0.2696000039577484,0.11469999700784683,0.0771000012755394,0.06719999760389328,0.09290000051259995,0.0763000026345253
sp|Q9VIS1|CDGAP_DROME,Cytoplasm,Nuclear localization signal|Nuclear export signal,0.6215000152587891,0.22200000286102295,0.03350000083446503,0.44940000772476196,0.08160000294446945,0.005900000222027302,0.15440000593662262,0.4138999879360199,0.5098000168800354,0.010700000450015068
tr|Q9VJW0|Q9VJW0_DROME,Cytoplasm,,0.5843999981880188,0.4041999876499176,0.042899999767541885,0.22310000658035278,0.4440999925136566,0.006899999920278788,0.065700002014637,0.10450000315904617,0.09319999814033508,0.1370999962091446
sp|Q9VKK1|EDC4_DROME,Cytoplasm,,0.6355000138282776,0.4142000079154968,0.2484000027179718,0.15860000252723694,0.15440000593662262,0.1152999997138977,0.23839999735355377,0.20649999380111694,0.28940001130104065,0.010099999606609344
tr|Q9VKQ7|Q9VKQ7_DROME,Nucleus,Nuclear localization signal,0.2685999870300293,0.9448000192642212,0.011699999682605267,0.02930000051856041,0.06759999692440033,0.00279999990016222,0.01119999960064888,0.008700000122189522,0.0333000011742115,0.0008999999845400453
tr|Q9VLU3|Q9VLU3_DROME,Cytoplasm,,0.761900007724762,0.29649999737739563,0.1598999947309494,0.08619999885559082,0.6100000143051147,0.03519999980926514,0.16339999437332153,0.4982999861240387,0.2345000058412552,0.009499999694526196
sp|Q9VM09|GR28A_DROME,Cell membrane,Transmembrane domain,0.17560000717639923,0.06599999964237213,0.03720000013709068,0.519599974155426,0.18359999358654022,0.02070000022649765,0.5148000121116638,0.20100000500679016,0.3776000142097473,0.024800000712275505
tr|Q9VN01|Q9VN01_DROME,Extracellular,Signal peptide,0.13600000739097595,0.06400000303983688,0.8039000034332275,0.09070000052452087,0.1770000010728836,0.013799999840557575,0.17069999873638153,0.12860000133514404,0.11800000071525574,0.007400000002235174
sp|Q9VPF0|ATK_DROME,Extracellular,,0.16979999840259552,0.09059999883174896,0.6093999743461609,0.4932999908924103,0.05999999865889549,0.008500000461935997,0.1720999926328659,0.1080000028014183,0.17910000681877136,0.0031999999191612005
tr|Q9VPN0|Q9VPN0_DROME,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.12039999663829803,0.09860000014305115,0.0471000000834465,0.2896000146865845,0.10339999943971634,0.004600000102072954,0.900600016117096,0.38830000162124634,0.5120000243186951,0.026499999687075615
tr|Q9VPT3|Q9VPT3_DROME,Mitochondrion,Mitochondrial transit peptide,0.16599999368190765,0.13330000638961792,0.03440000116825104,0.05350000038743019,0.9074000120162964,0.03229999914765358,0.04089999943971634,0.05350000038743019,0.05310000106692314,0.00989999994635582
tr|Q9VPY7|Q9VPY7_DROME,Cytoplasm,,0.6556000113487244,0.4440999925136566,0.24400000274181366,0.19850000739097595,0.11140000075101852,0.011699999682605267,0.26759999990463257,0.09849999845027924,0.16670000553131104,0.015399999916553497
tr|Q9VQD8|Q9VQD8_DROME,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.6761000156402588,0.5957000255584717,0.03550000116229057,0.10909999907016754,0.06700000166893005,0.011599999852478504,0.10499999672174454,0.23029999434947968,0.2761000096797943,0.0019000000320374966
tr|Q9VRF3|Q9VRF3_DROME,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.8086000084877014,0.7504000067710876,0.008799999952316284,0.04670000076293945,0.06499999761581421,0.006500000134110451,0.15880000591278076,0.0908999964594841,0.21459999680519104,0.0026000000070780516
tr|Q9VRJ3|Q9VRJ3_DROME,Mitochondrion,Mitochondrial transit peptide,0.17569999396800995,0.2199999988079071,0.21449999511241913,0.05939999967813492,0.9146000146865845,0.21119999885559082,0.40849998593330383,0.36890000104904175,0.3206000030040741,0.334199994802475
tr|Q9VRS2|Q9VRS2_DROME,Cytoplasm,Nuclear export signal,0.6607999801635742,0.22130000591278076,0.012799999676644802,0.24979999661445618,0.13979999721050262,0.004699999932199717,0.032600000500679016,0.045899998396635056,0.11289999634027481,0.00559999980032444
tr|Q9VRS8|Q9VRS8_DROME,Extracellular,Signal peptide,0.1534000039100647,0.04170000180602074,0.8853999972343445,0.07270000129938126,0.06260000169277191,0.023000000044703484,0.19859999418258667,0.3046000003814697,0.042899999767541885,0.003000000026077032
sp|Q9VSR3|ORB2_DROME,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.6937000155448914,0.6166999936103821,0.006000000052154064,0.051899999380111694,0.02969999983906746,0.0012000000569969416,0.0812000036239624,0.1543000042438507,0.04690000042319298,0.0006000000284984708
tr|Q9VV70|Q9VV70_DROME,Extracellular,Signal peptide,0.08290000259876251,0.06539999693632126,0.907800018787384,0.08020000159740448,0.03350000083446503,0.0044999998062849045,0.14740000665187836,0.2623000144958496,0.1834000051021576,0.0017999999690800905
tr|Q9VVI1|Q9VVI1_DROME,Nucleus,Nuclear localization signal,0.3626999855041504,0.9330000281333923,0.01510000042617321,0.05310000106692314,0.06750000268220901,0.002199999988079071,0.045499999076128006,0.008200000040233135,0.0035000001080334187,0.0017000000225380063
tr|Q9VX50|Q9VX50_DROME,Mitochondrion,Mitochondrial transit peptide,0.4000000059604645,0.2815999984741211,0.046799998730421066,0.11079999804496765,0.7296000123023987,0.023600000888109207,0.08980000019073486,0.10729999840259552,0.17350000143051147,0.06859999895095825
tr|Q9VXC5|Q9VXC5_DROME,Extracellular,Signal peptide,0.15299999713897705,0.03970000147819519,0.9372000098228455,0.10329999774694443,0.031700000166893005,0.01860000006854534,0.18790000677108765,0.3018999993801117,0.09279999881982803,0.0017999999690800905
tr|Q9VXK5|Q9VXK5_DROME,Nucleus,Nuclear localization signal,0.22789999842643738,0.8812000155448914,0.06459999829530716,0.017799999564886093,0.10939999669790268,0.002899999963119626,0.041099999099969864,0.00419999985024333,0.019200000911951065,0.0003000000142492354
tr|Q9VY44|Q9VY44_DROME,Cytoplasm|Nucleus,Nuclear localization signal,0.4959999918937683,0.8661999702453613,0.06289999932050705,0.01860000006854534,0.06780000030994415,0.0007999999797903001,0.08709999918937683,0.04399999976158142,0.04490000009536743,0.0010999999940395355
sp|Q9VYF2|IMPA3_DROME,Endoplasmic reticulum|Golgi apparatus,Signal peptide|Transmembrane domain,0.17389999330043793,0.15539999306201935,0.10080000013113022,0.13670000433921814,0.11249999701976776,0.013100000098347664,0.6690999865531921,0.35760000348091125,0.883400022983551,0.006899999920278788
tr|Q9VYJ4|Q9VYJ4_DROME,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.14890000224113464,0.14149999618530273,0.04520000144839287,0.2791999876499176,0.20589999854564667,0.017799999564886093,0.8352000117301941,0.2825999855995178,0.21770000457763672,0.008200000040233135
tr|Q9VZ43|Q9VZ43_DROME,Extracellular,Signal peptide,0.12710000574588776,0.07530000060796738,0.9473999738693237,0.2824999988079071,0.14329999685287476,0.004699999932199717,0.09709999710321426,0.2556000053882599,0.22169999778270721,0.006300000008195639
sp|Q9W1X9|OCAD1_DROME,Mitochondrion,Transmembrane domain,0.04690000042319298,0.18649999797344208,0.0828000009059906,0.03929999843239784,0.8033999800682068,0.09319999814033508,0.2754000127315521,0.22179999947547913,0.06599999964237213,0.10400000214576721
tr|Q9W288|Q9W288_DROME,Cell membrane,Signal peptide|Transmembrane domain,0.19269999861717224,0.10700000077486038,0.19740000367164612,0.7675999999046326,0.04639999940991402,0.005499999970197678,0.3212999999523163,0.14300000667572021,0.26510000228881836,0.00989999994635582
tr|Q9W2S8|Q9W2S8_DROME,Extracellular,Signal peptide,0.21330000460147858,0.0940999984741211,0.8508999943733215,0.19949999451637268,0.06989999860525131,0.034699998795986176,0.39430001378059387,0.26669999957084656,0.18649999797344208,0.009600000455975533
tr|Q9W3N0|Q9W3N0_DROME,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.26820001006126404,0.263700008392334,0.04809999838471413,0.23090000450611115,0.10930000245571136,0.014399999752640724,0.7368000149726868,0.5519000291824341,0.5350000262260437,0.07410000264644623
tr|X2JEG9|X2JEG9_DROME,Cytoplasm|Nucleus,Nuclear localization signal,0.7282000184059143,0.5601000189781189,0.05730000138282776,0.09889999777078629,0.1891999989748001,0.019700000062584877,0.06920000165700912,0.1378999948501587,0.273499995470047,0.0012000000569969416
tr|A0A0B4JD04|A0A0B4JD04_DROME,Extracellular,Signal peptide,0.13490000367164612,0.07880000025033951,0.8377000093460083,0.1462000012397766,0.04500000178813934,0.024299999698996544,0.3598000109195709,0.19939999282360077,0.22010000050067902,0.006000000052154064
tr|A0A0B4K7P3|A0A0B4K7P3_DROME,Extracellular,Signal peptide,0.15520000457763672,0.07209999859333038,0.9151999950408936,0.14020000398159027,0.05490000173449516,0.00860000029206276,0.314300000667572,0.2087000012397766,0.14229999482631683,0.003100000089034438
tr|A0A0B4LGL3|A0A0B4LGL3_DROME,Cytoplasm,,0.7128999829292297,0.4081000089645386,0.03669999912381172,0.2709999978542328,0.1168999969959259,0.020800000056624413,0.056299999356269836,0.16060000658035278,0.17319999635219574,0.09350000321865082
tr|A0A0B4LGP2|A0A0B4LGP2_DROME,Endoplasmic reticulum|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.27970001101493835,0.1881999969482422,0.41519999504089355,0.2736999988555908,0.3736000061035156,0.01899999938905239,0.7069000005722046,0.6564000248908997,0.4117000102996826,0.08739999681711197
tr|A0A0B4LGW0|A0A0B4LGW0_DROME,Cytoplasm|Nucleus,,0.5450000166893005,0.578000009059906,0.3910999894142151,0.15600000321865082,0.44179999828338623,0.03590000048279762,0.20520000159740448,0.22509999573230743,0.20890000462532043,0.03840000182390213
tr|A0A0B4LHW5|A0A0B4LHW5_DROME,Extracellular,Signal peptide,0.11959999799728394,0.06449999660253525,0.9490000009536743,0.1468999981880188,0.03849999979138374,0.01730000041425228,0.1673000007867813,0.29350000619888306,0.20900000631809235,0.007499999832361937
tr|A1Z729|A1Z729_DROME,Endoplasmic reticulum,,0.21889999508857727,0.12919999659061432,0.18199999630451202,0.23810000717639923,0.49309998750686646,0.23000000417232513,0.6948999762535095,0.14380000531673431,0.31029999256134033,0.01979999989271164
sp|A1Z8P9|TPR_DROME,Nucleus,Nuclear localization signal,0.4489000141620636,0.9380000233650208,0.06809999793767929,0.0203000009059906,0.03880000114440918,0.0013000000035390258,0.02449999935925007,0.022700000554323196,0.043699998408555984,0.000699999975040555
tr|A1Z8V5|A1Z8V5_DROME,Cytoplasm,Nuclear localization signal,0.6541000008583069,0.46880000829696655,0.21250000596046448,0.17110000550746918,0.19339999556541443,0.006800000090152025,0.07360000163316727,0.02979999966919422,0.2485000044107437,0.000699999975040555
sp|A1ZA92|NOL9_DROME,Cytoplasm|Nucleus,Nuclear localization signal,0.5120999813079834,0.8260999917984009,0.0729999989271164,0.019700000062584877,0.09679999947547913,0.011500000022351742,0.02449999935925007,0.02419999986886978,0.05469999834895134,0.00559999980032444
tr|A8DYG8|A8DYG8_DROME,Extracellular,Signal peptide,0.15770000219345093,0.061000000685453415,0.9585999846458435,0.13750000298023224,0.03660000115633011,0.01549999974668026,0.1371999979019165,0.14110000431537628,0.17649999260902405,0.0006000000284984708
tr|A8JNH5|A8JNH5_DROME,Nucleus,,0.4408000111579895,0.6208000183105469,0.10119999945163727,0.07670000195503235,0.4918000102043152,0.03840000182390213,0.03460000082850456,0.15459999442100525,0.1370999962091446,0.07639999687671661
tr|A8JPJ8|A8JPJ8_DROME,Cell membrane,Signal peptide|Transmembrane domain,0.12300000339746475,0.07020000368356705,0.1574999988079071,0.6455000042915344,0.17440000176429749,0.007000000216066837,0.28760001063346863,0.21389999985694885,0.27000001072883606,0.015399999916553497
tr|B7YZN8|B7YZN8_DROME,Mitochondrion,Peroxisomal targeting signal,0.34790000319480896,0.17659999430179596,0.19930000603199005,0.1914999932050705,0.6173999905586243,0.12770000100135803,0.304500013589859,0.10119999945163727,0.13760000467300415,0.349700003862381
tr|E1JI03|E1JI03_DROME,Cytoplasm,,0.6413000226020813,0.3109999895095825,0.07360000163316727,0.3707999885082245,0.42890000343322754,0.031300000846385956,0.5023999810218811,0.23749999701976776,0.34610000252723694,0.07739999890327454
tr|E1JIY8|E1JIY8_DROME,Cytoplasm,,0.7059000134468079,0.3434999883174896,0.018200000748038292,0.12319999933242798,0.28870001435279846,0.007000000216066837,0.2214999943971634,0.3621000051498413,0.1881999969482422,0.06769999861717224
