#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ABC_membrane         PF00664.26   274 FBgn0004512          -           1302  2.3e-120  401.5  20.6   1   2   1.7e-56   2.2e-53  181.8   7.9     2   268    47   347    44   353 0.88 ABC transporter transmembrane region
ABC_membrane         PF00664.26   274 FBgn0004512          -           1302  2.3e-120  401.5  20.6   2   2   7.2e-70   9.5e-67  225.7   4.8     2   273   736  1008   735  1009 0.97 ABC transporter transmembrane region
ABC_tran             PF00005.30   150 FBgn0004512          -           1302   8.9e-75  250.4   0.1   1   2   7.7e-40     1e-36  126.9   0.0     1   150   420   569   420   569 0.93 ABC transporter
ABC_tran             PF00005.30   150 FBgn0004512          -           1302   8.9e-75  250.4   0.1   2   2   4.4e-38   5.7e-35  121.2   0.0     1   150  1077  1228  1077  1228 0.97 ABC transporter
ABC_ATPase           PF09818.12   283 FBgn0004512          -           1302   4.1e-14   52.4   0.5   1   2   4.2e-07   0.00056   19.1   0.0   130   189   512   572   502   611 0.82 ATPase of the ABC class
ABC_ATPase           PF09818.12   283 FBgn0004512          -           1302   4.1e-14   52.4   0.5   2   2   8.2e-10   1.1e-06   28.1   0.0   133   204  1175  1245  1168  1286 0.80 ATPase of the ABC class
AAA_22               PF13401.9    130 FBgn0004512          -           1302   1.1e-10   42.0   0.2   1   2   1.6e-05     0.021   15.3   0.1     8   100   433   575   429   601 0.66 AAA domain
AAA_22               PF13401.9    130 FBgn0004512          -           1302   1.1e-10   42.0   0.2   2   2     6e-08   7.9e-05   23.1   0.0     7    97  1089  1234  1084  1258 0.84 AAA domain
AAA_16               PF13191.9    167 FBgn0004512          -           1302   8.9e-09   36.1   1.9   1   2   6.3e-06    0.0083   16.7   0.1    25   166   431   593   416   595 0.56 AAA ATPase domain
AAA_16               PF13191.9    167 FBgn0004512          -           1302   8.9e-09   36.1   1.9   2   2     4e-06    0.0052   17.4   0.1    25   162  1088  1248  1080  1254 0.53 AAA ATPase domain
RsgA_GTPase          PF03193.19   174 FBgn0004512          -           1302   5.9e-08   32.8   0.1   1   2   2.9e-06    0.0037   17.2   0.0   102   128   426   452   396   466 0.85 RsgA GTPase
RsgA_GTPase          PF03193.19   174 FBgn0004512          -           1302   5.9e-08   32.8   0.1   2   2   0.00011      0.15   12.0   0.0    97   127  1077  1108  1048  1119 0.77 RsgA GTPase
AAA_28               PF13521.9    164 FBgn0004512          -           1302   8.4e-07   29.4   0.0   1   1   0.00014      0.19   12.0   0.0     2    22   433   453   432   461 0.88 AAA domain
AAA_29               PF13555.9     61 FBgn0004512          -           1302   2.3e-06   27.3   3.4   1   2   6.6e-05     0.087   12.7   0.0    17    40   425   448   419   459 0.80 P-loop containing region of AAA domain
AAA_29               PF13555.9     61 FBgn0004512          -           1302   2.3e-06   27.3   3.4   2   2   1.7e-05     0.023   14.6   0.2    16    39  1081  1104  1076  1109 0.82 P-loop containing region of AAA domain
AAA_21               PF13304.9    303 FBgn0004512          -           1302     3e-06   27.5   0.6   1   1   0.00055      0.72    9.8   0.0     3    24   434   455   432   480 0.78 AAA domain, putative AbiEii toxin, Type IV TA system
AAA_7                PF12775.10   181 FBgn0004512          -           1302   6.1e-05   22.7   0.1   1   1   3.5e-05     0.046   13.4   0.0    26    58  1080  1112  1068  1139 0.80 P-loop containing dynein motor region
AAA_5                PF07728.17   139 FBgn0004512          -           1302     9e-05   22.6   0.0   1   1   0.00064      0.83    9.8   0.0     2    23  1090  1111  1089  1121 0.87 AAA domain (dynein-related subfamily)
Zeta_toxin           PF06414.15   198 FBgn0004512          -           1302   0.00028   20.4   0.1   1   1   4.6e-05     0.061   12.8   0.0    21    56   436   471   431   475 0.92 Zeta toxin
AAA_25               PF13481.9    194 FBgn0004512          -           1302   0.00052   19.8   0.7   1   1   0.00059      0.77    9.4   0.0    27    50   425   447   413   453 0.84 AAA domain
Cullin_binding       PF03556.18   118 FBgn0033784          -            334   6.3e-32  110.6   2.5   1   1   5.1e-36     1e-31  109.9   2.5     5   118   192   299   188   299 0.88 Cullin binding
zf-C3HC4_3           PF13920.9     49 FBgn0033783          -            700   5.8e-13   48.5  11.4   1   1   8.8e-17   5.8e-13   48.5  11.4     2    48   650   693   649   694 0.95 Zinc finger, C3HC4 type (RING finger)
ARMET_C              PF10208.12    43 FBgn0033783          -            700   3.3e-05   23.3   8.6   1   2     3e-05      0.19   11.3   0.0     2    36    50    84    49    90 0.91 ARMET, C-terminal
ARMET_C              PF10208.12    43 FBgn0033783          -            700   3.3e-05   23.3   8.6   2   2   1.3e-06    0.0085   15.6   1.9     3    39   598   634   596   637 0.93 ARMET, C-terminal
Prok-RING_4          PF14447.9     46 FBgn0033783          -            700   0.00096   19.1  11.1   1   1   1.5e-07   0.00096   19.1  11.1     1    42   653   693   653   697 0.89 Prokaryotic RING finger family 4
Sugar_tr             PF00083.27   452 FBgn0033778          -            604   4.2e-30  105.1  17.5   1   1     6e-34   5.9e-30  104.6  17.5    44   445   150   531   118   537 0.83 Sugar (and other) transporter
MFS_1                PF07690.19   347 FBgn0033778          -            604   4.9e-24   85.0  32.2   1   2   6.2e-20     6e-16   58.4  14.6    33   241   153   398   149   413 0.81 Major Facilitator Superfamily
MFS_1                PF07690.19   347 FBgn0033778          -            604   4.9e-24   85.0  32.2   2   2   6.6e-11   6.5e-07   28.7  13.2    57   189   413   540   392   553 0.78 Major Facilitator Superfamily
CAP                  PF00188.29   117 FBgn0050486          -            263   6.6e-10   40.0   0.0   1   1   4.8e-14   9.4e-10   39.5   0.0     3   115    67   211    65   213 0.84 Cysteine-rich secretory protein family
CAP                  PF00188.29   117 FBgn0050488          -            265   0.00011   23.2   0.0   1   1   1.1e-08   0.00022   22.2   0.0     2   117    61   205    60   205 0.70 Cysteine-rich secretory protein family
fn3                  PF00041.24    85 FBgn0011592          -           1375   2.7e-73  242.4  26.6   1   6   4.2e-16   6.3e-13   48.9   0.5     1    85   461   545   461   545 0.92 Fibronectin type III domain
fn3                  PF00041.24    85 FBgn0011592          -           1375   2.7e-73  242.4  26.6   2   6   1.4e-14   2.1e-11   44.0   0.1     2    85   561   641   560   641 0.87 Fibronectin type III domain
fn3                  PF00041.24    85 FBgn0011592          -           1375   2.7e-73  242.4  26.6   3   6   1.1e-18   1.6e-15   57.3   0.2     2    84   656   738   655   739 0.96 Fibronectin type III domain
fn3                  PF00041.24    85 FBgn0011592          -           1375   2.7e-73  242.4  26.6   4   6   2.6e-11   3.9e-08   33.6   0.0    12    84   768   838   756   839 0.90 Fibronectin type III domain
fn3                  PF00041.24    85 FBgn0011592          -           1375   2.7e-73  242.4  26.6   5   6   2.5e-09   3.8e-06   27.2   0.7     3    85   860   943   858   943 0.85 Fibronectin type III domain
fn3                  PF00041.24    85 FBgn0011592          -           1375   2.7e-73  242.4  26.6   6   6   2.9e-15   4.4e-12   46.2   0.5     6    80   964  1040   957  1045 0.85 Fibronectin type III domain
I-set                PF07679.19    90 FBgn0011592          -           1375     3e-45  152.3   0.0   1   3     5e-08   7.5e-05   22.8   0.0    29    87   177   234   148   237 0.73 Immunoglobulin I-set domain
I-set                PF07679.19    90 FBgn0011592          -           1375     3e-45  152.3   0.0   2   3   2.8e-20   4.3e-17   62.1   0.0     1    90   251   340   251   340 0.92 Immunoglobulin I-set domain
I-set                PF07679.19    90 FBgn0011592          -           1375     3e-45  152.3   0.0   3   3   8.1e-18   1.2e-14   54.2   0.0     1    90   344   430   344   430 0.95 Immunoglobulin I-set domain
Ig_3                 PF13927.9     78 FBgn0011592          -           1375     1e-43  147.9   0.1   1   4   0.00011      0.17   12.6   0.0     4    75    37   122    36   124 0.72 Immunoglobulin domain
Ig_3                 PF13927.9     78 FBgn0011592          -           1375     1e-43  147.9   0.1   2   4   6.3e-08   9.5e-05   23.0   0.0    10    77   152   222   143   223 0.76 Immunoglobulin domain
Ig_3                 PF13927.9     78 FBgn0011592          -           1375     1e-43  147.9   0.1   3   4   1.1e-20   1.7e-17   63.9   0.0     2    78   251   327   250   327 0.92 Immunoglobulin domain
Ig_3                 PF13927.9     78 FBgn0011592          -           1375     1e-43  147.9   0.1   4   4   5.6e-13   8.5e-10   39.2   0.0     1    78   343   417   343   417 0.95 Immunoglobulin domain
Neogenin_C           PF06583.15   294 FBgn0011592          -           1375   1.1e-33  117.5  16.1   1   2     5e-13   7.5e-10   39.3   0.3     2    43  1122  1164  1121  1176 0.79 Neogenin C-terminus
Neogenin_C           PF06583.15   294 FBgn0011592          -           1375   1.1e-33  117.5  16.1   2   2   5.9e-26     9e-23   81.7   8.0   108   293  1188  1370  1171  1371 0.63 Neogenin C-terminus
Ig_2                 PF13895.9     79 FBgn0011592          -           1375   4.5e-32  110.2   0.1   1   4   5.6e-06    0.0084   16.4   0.0     3    77    38   138    36   140 0.78 Immunoglobulin domain
Ig_2                 PF13895.9     79 FBgn0011592          -           1375   4.5e-32  110.2   0.1   2   4   3.9e-06    0.0059   16.9   0.0    14    78   158   236   147   237 0.76 Immunoglobulin domain
Ig_2                 PF13895.9     79 FBgn0011592          -           1375   4.5e-32  110.2   0.1   3   4   8.6e-14   1.3e-10   41.4   0.0     6    69   257   331   251   340 0.76 Immunoglobulin domain
Ig_2                 PF13895.9     79 FBgn0011592          -           1375   4.5e-32  110.2   0.1   4   4   2.1e-09   3.2e-06   27.4   0.0     4    69   347   421   344   430 0.82 Immunoglobulin domain
Pur_ac_phosph_N      PF16656.8     93 FBgn0011592          -           1375   2.7e-22   79.3  25.4   1   5   8.6e-08   0.00013   22.6   0.3    12    85   473   544   463   552 0.82 Purple acid Phosphatase, N-terminal domain
Pur_ac_phosph_N      PF16656.8     93 FBgn0011592          -           1375   2.7e-22   79.3  25.4   2   5   1.7e-05     0.026   15.2   0.2    11    87   571   642   567   650 0.78 Purple acid Phosphatase, N-terminal domain
Pur_ac_phosph_N      PF16656.8     93 FBgn0011592          -           1375   2.7e-22   79.3  25.4   3   5   6.2e-06    0.0093   16.7   0.3     1    88   657   741   657   746 0.73 Purple acid Phosphatase, N-terminal domain
Pur_ac_phosph_N      PF16656.8     93 FBgn0011592          -           1375   2.7e-22   79.3  25.4   4   5   5.1e-05     0.077   13.7   0.7    12    86   870   943   861   946 0.57 Purple acid Phosphatase, N-terminal domain
Pur_ac_phosph_N      PF16656.8     93 FBgn0011592          -           1375   2.7e-22   79.3  25.4   5   5   2.3e-08   3.5e-05   24.4   1.3     1    93   959  1054   959  1054 0.79 Purple acid Phosphatase, N-terminal domain
ig                   PF00047.28    86 FBgn0011592          -           1375   2.1e-19   69.7   0.8   1   2   2.2e-13   3.3e-10   40.2   0.0     3    79   257   331   255   338 0.88 Immunoglobulin domain
ig                   PF00047.28    86 FBgn0011592          -           1375   2.1e-19   69.7   0.8   2   2   0.00013       0.2   12.0   0.0     2    80   349   422   348   428 0.91 Immunoglobulin domain
Interfer-bind        PF09294.13   104 FBgn0011592          -           1375   2.6e-17   63.1   5.9   1   4   0.00077       1.2    9.6   0.0    42    87   491   537   483   549 0.75 Interferon-alpha/beta receptor, fibronectin type III
Interfer-bind        PF09294.13   104 FBgn0011592          -           1375   2.6e-17   63.1   5.9   2   4   7.7e-05      0.12   12.8   0.0     4    90   655   733   652   746 0.83 Interferon-alpha/beta receptor, fibronectin type III
Interfer-bind        PF09294.13   104 FBgn0011592          -           1375   2.6e-17   63.1   5.9   3   4   0.00019      0.29   11.6   0.5    39    93   889   942   868   950 0.80 Interferon-alpha/beta receptor, fibronectin type III
Interfer-bind        PF09294.13   104 FBgn0011592          -           1375   2.6e-17   63.1   5.9   4   4     2e-05     0.031   14.7   0.0    34    98   984  1049   962  1055 0.81 Interferon-alpha/beta receptor, fibronectin type III
V-set                PF07686.20   108 FBgn0011592          -           1375   7.1e-13   48.8   3.6   1   2   2.6e-06    0.0039   17.5   0.0    70   107   200   237   190   238 0.90 Immunoglobulin V-set domain
V-set                PF07686.20   108 FBgn0011592          -           1375   7.1e-13   48.8   3.6   2   2   1.6e-06    0.0024   18.2   0.1     3   105   257   340   255   342 0.82 Immunoglobulin V-set domain
C2-set_2             PF08205.15    89 FBgn0011592          -           1375   1.3e-06   28.4   0.0   1   1   3.3e-06     0.005   17.0   0.0     8    41   261   291   253   314 0.76 CD80-like C2-set immunoglobulin domain
NDNF                 PF10179.12   131 FBgn0011592          -           1375   0.00012   22.2   2.5   1   1   0.00044      0.66   10.2   0.0    90   119  1013  1042   999  1054 0.85 Neuron-derived neurotrophic factor, first Fn(III) domain
fn3_4                PF16794.8    101 FBgn0011592          -           1375   0.00045   20.3   3.2   1   1   0.00018      0.27   11.4   0.0     2    97   958  1047   957  1051 0.75 Fibronectin-III type domain
BAR                  PF03114.21   234 FBgn0027356          -            602   1.3e-34  120.0   5.9   1   1   4.1e-38     2e-34  119.4   5.9     2   229    14   230    13   235 0.95 BAR domain
SH3_1                PF00018.31    48 FBgn0027356          -            602   6.7e-10   38.5   0.9   1   1   4.1e-13     2e-09   37.0   0.9     1    48   544   596   544   596 0.90 SH3 domain
SH3_9                PF14604.9     49 FBgn0027356          -            602   1.4e-09   37.9   0.1   1   1     5e-13   2.5e-09   37.0   0.1     1    48   545   599   545   600 0.85 Variant SH3 domain
SH3_2                PF07653.20    55 FBgn0027356          -            602   2.9e-06   27.0   0.0   1   1   1.7e-09   8.5e-06   25.5   0.0     3    54   544   601   542   602 0.76 Variant SH3 domain
G-alpha              PF00503.23   332 FBgn0004435          -            353  1.9e-138  461.3   2.0   1   1  2.2e-142  2.2e-138  461.1   2.0     1   332    13   342    13   342 0.99 G-protein alpha subunit
Arf                  PF00025.24   174 FBgn0004435          -            353   4.5e-15   55.7   0.9   1   2   9.8e-05      0.97    9.0   0.1    10    35    29    54    19    58 0.85 ADP-ribosylation factor family
Arf                  PF00025.24   174 FBgn0004435          -            353   4.5e-15   55.7   0.9   2   2   1.4e-15   1.3e-11   44.4   0.1    40   129   175   274   167   286 0.86 ADP-ribosylation factor family
G-alpha              PF00503.23   332 FBgn0033756          -            353  1.4e-123  412.4   8.1   1   1  1.7e-127  1.6e-123  412.2   8.1     2   332    14   342    13   342 0.99 G-protein alpha subunit
Arf                  PF00025.24   174 FBgn0033756          -            353   5.5e-11   42.4   3.8   1   2     1e-05       0.1   12.2   0.2     9    35    28    54    19    59 0.83 ADP-ribosylation factor family
Arf                  PF00025.24   174 FBgn0033756          -            353   5.5e-11   42.4   3.8   2   2   2.5e-11   2.5e-07   30.5   0.1    42   129   177   274   166   286 0.81 ADP-ribosylation factor family
Sulfatase            PF00884.26   301 FBgn0033763          -            562   1.1e-57  195.8   0.3   1   1   2.9e-61   1.4e-57  195.4   0.3     1   300    26   348    26   349 0.93 Sulfatase
Phosphodiest         PF01663.25   341 FBgn0033763          -            562   5.7e-07   29.6   1.0   1   1   3.7e-10   1.8e-06   27.9   1.0     4   220    31   284    28   328 0.64 Type I phosphodiesterase / nucleotide pyrophosphatase
Sulfatase_C          PF14707.9    127 FBgn0033763          -            562   1.1e-06   29.4   0.0   1   1   6.5e-10   3.2e-06   27.9   0.0    36   105   459   526   449   540 0.80 C-terminal region of aryl-sulfatase
DUF4994              PF16385.8     98 FBgn0033763          -            562    0.0002   21.3   0.1   1   1   5.6e-07    0.0027   17.7   0.0    66    96   478   508   465   510 0.89 Domain of unknown function
Peptidase_M14        PF00246.27   286 FBgn0033774          -            422   6.2e-85  285.4   0.1   1   1   8.1e-89   7.9e-85  285.0   0.1     1   283   124   404   124   407 0.96 Zinc carboxypeptidase
Propep_M14           PF02244.19    73 FBgn0033774          -            422   6.9e-15   55.0   0.7   1   1   1.8e-17   1.8e-13   50.5   0.4     1    72    33   104    33   105 0.98 Carboxypeptidase activation peptide
Fibrinogen_C         PF00147.21   221 FBgn0003326          -            799   6.5e-48  163.6   3.8   1   1   5.8e-52   1.1e-47  162.8   3.8     2   209   539   731   538   737 0.91 Fibrinogen beta and gamma chains, C-terminal globular domain
PBP_GOBP             PF01395.25   112 FBgn0050052          -            212   2.7e-05   24.3   0.8   1   1   1.2e-08   0.00024   21.3   0.0    43    93    83   136    47   143 0.85 PBP/GOBP family
Aa_trans             PF01490.21   410 FBgn0033760          -            474     2e-65  221.2  23.4   1   1   1.2e-69   2.3e-65  221.0  23.4     3   409    63   463    61   464 0.90 Transmembrane amino acid transporter protein
Spond_N              PF06468.16   192 FBgn0033710          -            873   6.3e-83  277.7   0.1   1   1   2.4e-86   9.4e-83  277.2   0.1     1   192   186   380   186   380 0.99 Spondin_N
TSP1_spondin         PF19028.3     52 FBgn0033710          -            873   7.4e-40  135.1  70.7   1   5   4.7e-12   1.8e-08   34.6   9.6     1    52   408   460   408   460 0.99 Spondin-like TSP1 domain
TSP1_spondin         PF19028.3     52 FBgn0033710          -            873   7.4e-40  135.1  70.7   2   5   4.5e-11   1.8e-07   31.4   9.9     1    52   487   541   487   541 0.78 Spondin-like TSP1 domain
TSP1_spondin         PF19028.3     52 FBgn0033710          -            873   7.4e-40  135.1  70.7   3   5     2e-09     8e-06   26.2   3.3     1    49   591   640   591   654 0.85 Spondin-like TSP1 domain
TSP1_spondin         PF19028.3     52 FBgn0033710          -            873   7.4e-40  135.1  70.7   4   5     5e-14     2e-10   40.9   3.5     1    49   733   781   733   783 0.93 Spondin-like TSP1 domain
TSP1_spondin         PF19028.3     52 FBgn0033710          -            873   7.4e-40  135.1  70.7   5   5   2.1e-10   8.4e-07   29.3   8.0     1    52   812   862   812   862 0.92 Spondin-like TSP1 domain
TSP_1                PF00090.22    49 FBgn0033710          -            873   1.9e-35  120.9  52.5   1   5   2.5e-10     1e-06   29.0   5.2     2    49   412   460   411   460 0.98 Thrombospondin type 1 domain
TSP_1                PF00090.22    49 FBgn0033710          -            873   1.9e-35  120.9  52.5   2   5   1.2e-12   4.8e-09   36.4   8.8     1    49   490   541   490   541 0.84 Thrombospondin type 1 domain
TSP_1                PF00090.22    49 FBgn0033710          -            873   1.9e-35  120.9  52.5   3   5     2e-07   0.00077   19.7   0.4     1    44   594   638   594   643 0.83 Thrombospondin type 1 domain
TSP_1                PF00090.22    49 FBgn0033710          -            873   1.9e-35  120.9  52.5   4   5   1.2e-08   4.6e-05   23.6   1.5     8    46   742   781   735   783 0.90 Thrombospondin type 1 domain
TSP_1                PF00090.22    49 FBgn0033710          -            873   1.9e-35  120.9  52.5   5   5   8.7e-12   3.4e-08   33.6   7.4     1    49   815   862   815   862 0.95 Thrombospondin type 1 domain
Reeler               PF02014.19   130 FBgn0033710          -            873   5.4e-21   75.7   0.0   1   1   3.5e-24   1.4e-20   74.4   0.0    15   130    36   153    23   153 0.84 Reeler domain
Kunitz_BPTI          PF00014.26    53 FBgn0033710          -            873   1.1e-08   35.2   9.2   1   1   2.8e-12   1.1e-08   35.2   9.2     1    53   661   715   661   715 0.94 Kunitz/Bovine pancreatic trypsin inhibitor domain
Spond_N              PF06468.16   192 FBgn0050203          -            924   2.5e-70  236.6   0.0   1   1   1.3e-73   3.7e-70  236.1   0.0     1   192   183   380   183   380 0.98 Spondin_N
Reeler               PF02014.19   130 FBgn0050203          -            924   2.8e-18   66.9   0.0   1   1   1.9e-21   5.2e-18   66.1   0.0     1   129    19   149    19   150 0.85 Reeler domain
TSP1_spondin         PF19028.3     52 FBgn0050203          -            924   1.9e-15   57.0  28.1   1   2     4e-12   1.1e-08   35.3   9.0     1    52   407   459   407   459 0.99 Spondin-like TSP1 domain
TSP1_spondin         PF19028.3     52 FBgn0050203          -            924   1.9e-15   57.0  28.1   2   2   3.7e-10     1e-06   29.0   8.3     1    52   487   541   487   541 0.73 Spondin-like TSP1 domain
TSP_1                PF00090.22    49 FBgn0050203          -            924   1.8e-14   53.7  21.9   1   2   5.6e-11   1.6e-07   31.5   5.3     2    49   411   459   410   459 0.97 Thrombospondin type 1 domain
TSP_1                PF00090.22    49 FBgn0050203          -            924   1.8e-14   53.7  21.9   2   2   3.5e-10   9.9e-07   29.0   6.3     2    47   491   539   490   541 0.76 Thrombospondin type 1 domain
TSP1_CCN             PF19035.3     44 FBgn0050203          -            924   6.5e-08   32.8  22.5   1   2     6e-07    0.0017   18.7   7.5     6    44   413   459   407   459 0.79 CCN3 Nov like TSP1 domain
TSP1_CCN             PF19035.3     44 FBgn0050203          -            924   6.5e-08   32.8  22.5   2   2   3.6e-07     0.001   19.4   7.0     6    32   493   524   487   541 0.71 CCN3 Nov like TSP1 domain
Kunitz_BPTI          PF00014.26    53 FBgn0050203          -            924   6.6e-07   29.5   6.4   1   1   2.4e-10   6.6e-07   29.5   6.4    15    52   736   773   716   774 0.85 Kunitz/Bovine pancreatic trypsin inhibitor domain
TSP1_ADAMTS          PF19030.3     55 FBgn0050203          -            924   7.1e-05   23.1  18.6   1   2   3.8e-05      0.11   12.9   7.7     5    55   414   459   412   459 0.84 Thrombospondin type 1 domain
TSP1_ADAMTS          PF19030.3     55 FBgn0050203          -            924   7.1e-05   23.1  18.6   2   2   1.1e-05     0.031   14.7   3.1     3    21   492   510   491   541 0.80 Thrombospondin type 1 domain
Spond_N              PF06468.16   192 FBgn0050046          -            839   3.4e-73  246.0   0.0   1   1   1.3e-76   5.2e-73  245.4   0.0     1   192   194   390   194   390 0.98 Spondin_N
TSP_1                PF00090.22    49 FBgn0050046          -            839   8.9e-18   64.3  24.5   1   2   1.8e-12   7.1e-09   35.8   5.4     2    49   425   473   424   473 0.97 Thrombospondin type 1 domain
TSP_1                PF00090.22    49 FBgn0050046          -            839   8.9e-18   64.3  24.5   2   2     4e-13   1.6e-09   37.9   6.3     1    49   510   561   510   561 0.83 Thrombospondin type 1 domain
Reeler               PF02014.19   130 FBgn0050046          -            839   1.8e-17   64.3   1.1   1   1   1.7e-20   6.7e-17   62.5   0.0     6   130    32   157    28   157 0.84 Reeler domain
TSP1_spondin         PF19028.3     52 FBgn0050046          -            839   2.2e-17   63.2  31.1   1   2   7.3e-13   2.9e-09   37.2   8.9     1    52   421   473   421   473 0.97 Spondin-like TSP1 domain
TSP1_spondin         PF19028.3     52 FBgn0050046          -            839   2.2e-17   63.2  31.1   2   2   6.5e-12   2.5e-08   34.2   8.1     1    52   507   561   507   561 0.89 Spondin-like TSP1 domain
TSP1_CCN             PF19035.3     44 FBgn0050046          -            839   1.2e-05   25.6  26.4   1   2   3.6e-07    0.0014   18.9   5.8     6    44   427   473   421   473 0.66 CCN3 Nov like TSP1 domain
TSP1_CCN             PF19035.3     44 FBgn0050046          -            839   1.2e-05   25.6  26.4   2   2   2.5e-06      0.01   16.2   7.0     6    44   513   556   507   561 0.69 CCN3 Nov like TSP1 domain
Chitin_bind_4        PF00379.26    53 FBgn0050045          -            144   2.8e-19   69.4   1.0   1   1   2.4e-23   4.8e-19   68.7   1.0     1    53    46   101    46   101 0.99 Insect cuticle protein
Chitin_bind_4        PF00379.26    53 FBgn0050042          -            259   1.7e-16   60.5   0.7   1   1   2.1e-20   4.2e-16   59.3   0.7     1    53   173   227   173   227 0.99 Insect cuticle protein
Chitin_bind_4        PF00379.26    53 FBgn0033725          -            324   1.1e-09   38.7   6.9   1   1   5.7e-14   1.1e-09   38.7   6.9     1    53   175   226   175   226 0.96 Insect cuticle protein
7tm_6                PF02949.23   313 FBgn0033727          -            396     1e-52  179.3  18.4   1   1   7.2e-57   1.4e-52  178.8  18.4    14   313    82   384    70   384 0.90 7tm Odorant receptor
Chitin_bind_4        PF00379.26    53 FBgn0033728          -            134   6.7e-16   58.6   0.3   1   1   5.4e-20   1.1e-15   57.9   0.3     1    53    43   101    43   101 0.97 Insect cuticle protein
Chitin_bind_4        PF00379.26    53 FBgn0033729          -            126   3.2e-15   56.4   7.4   1   1   2.9e-19   5.7e-15   55.6   7.4     1    53    35    90    35    90 0.98 Insect cuticle protein
Chitin_bind_4        PF00379.26    53 FBgn0033730          -            134   2.7e-15   56.6   0.3   1   1   8.3e-19   1.6e-14   54.2   0.3     1    53    53   122    53   122 0.86 Insect cuticle protein
DUF1091              PF06477.16    83 FBgn0050050          -            192   4.2e-12   46.5   0.1   1   1   5.2e-16     1e-11   45.2   0.0    11    82    85   156    72   157 0.87 Protein of unknown function (DUF1091)
Chitin_bind_4        PF00379.26    53 FBgn0033731          -            190   6.2e-16   58.7   2.5   1   1   3.2e-20   6.2e-16   58.7   2.5     1    53    66   122    66   122 0.98 Insect cuticle protein
I-set                PF07679.19    90 FBgn0010238          -            359   3.3e-44  149.0   0.8   1   3     2e-11   3.9e-08   33.4   0.1     7    90    35   131    29   131 0.86 Immunoglobulin I-set domain
I-set                PF07679.19    90 FBgn0010238          -            359   3.3e-44  149.0   0.8   2   3   2.1e-18   4.2e-15   55.7   0.1     6    81   141   212   135   222 0.83 Immunoglobulin I-set domain
I-set                PF07679.19    90 FBgn0010238          -            359   3.3e-44  149.0   0.8   3   3   9.6e-19   1.9e-15   56.8   0.0    16    88   241   318   226   319 0.89 Immunoglobulin I-set domain
Ig_3                 PF13927.9     78 FBgn0010238          -            359   7.2e-43  145.1   6.1   1   3   1.4e-10   2.7e-07   31.1   0.1     2    76    29   115    28   116 0.83 Immunoglobulin domain
Ig_3                 PF13927.9     78 FBgn0010238          -            359   7.2e-43  145.1   6.1   2   3   1.9e-22   3.8e-19   69.1   0.8     1    78   134   208   134   208 0.92 Immunoglobulin domain
Ig_3                 PF13927.9     78 FBgn0010238          -            359   7.2e-43  145.1   6.1   3   3   2.3e-15   4.5e-12   46.5   0.0     2    78   226   307   225   307 0.93 Immunoglobulin domain
ig                   PF00047.28    86 FBgn0010238          -            359   7.9e-29   99.9   2.2   1   3   3.4e-07   0.00068   19.9   0.1    10    74    42   116    36   125 0.82 Immunoglobulin domain
ig                   PF00047.28    86 FBgn0010238          -            359   7.9e-29   99.9   2.2   2   3   2.6e-14     5e-11   42.8   0.2     3    83   142   216   140   219 0.94 Immunoglobulin domain
ig                   PF00047.28    86 FBgn0010238          -            359   7.9e-29   99.9   2.2   3   3   5.6e-12   1.1e-08   35.3   0.0    15    86   244   318   241   318 0.96 Immunoglobulin domain
Ig_2                 PF13895.9     79 FBgn0010238          -            359   4.1e-28   97.5   4.0   1   3   3.3e-09   6.5e-06   26.4   0.2    12    79    41   131    29   131 0.79 Immunoglobulin domain
Ig_2                 PF13895.9     79 FBgn0010238          -            359   4.1e-28   97.5   4.0   2   3   5.3e-17     1e-13   51.3   0.4     2    79   135   222   134   222 0.83 Immunoglobulin domain
Ig_2                 PF13895.9     79 FBgn0010238          -            359   4.1e-28   97.5   4.0   3   3   4.2e-07   0.00082   19.6   0.0     2    70   226   311   225   319 0.63 Immunoglobulin domain
V-set                PF07686.20   108 FBgn0010238          -            359   8.5e-19   67.9   6.1   1   2   1.1e-13   2.2e-10   40.8   0.3    11   107    43   131    36   132 0.84 Immunoglobulin V-set domain
V-set                PF07686.20   108 FBgn0010238          -            359   8.5e-19   67.9   6.1   2   2   8.7e-06     0.017   15.4   0.0    73   107   188   222   186   223 0.75 Immunoglobulin V-set domain
Ig_6                 PF18452.4    128 FBgn0010238          -            359   5.2e-07   29.7   0.0   1   2   0.00045      0.89    9.5   0.0    71   105    94   128    85   133 0.81 Immunoglobulin domain
Ig_6                 PF18452.4    128 FBgn0010238          -            359   5.2e-07   29.7   0.0   2   2   0.00049      0.96    9.4   0.0    68    92   182   206   168   223 0.84 Immunoglobulin domain
C2-set_2             PF08205.15    89 FBgn0010238          -            359   5.3e-06   26.5   0.1   1   1   5.5e-06     0.011   15.9   0.0     8    41   144   176   135   206 0.77 CD80-like C2-set immunoglobulin domain
